iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1650,1689600,13.57951,375.0,0.0,0.0,0.610067,-0.000214,0.117637,0.000715,974,0.08716,0.08914,1.0,0.0,0.0,,,-0.01,0.05931,-0.00061,0.00407,0.00104,0.0
1651,1690624,19.32599,375.0,0.0,0.0,0.543826,-8.4e-05,0.052543,7.6e-05,924,0.08679,0.08835,1.0,0.0,0.0,,,-0.01,0.06093,-0.00056,0.00422,0.00037,0.0
1652,1691648,19.31466,375.0,0.0,0.0,0.593167,-0.000178,0.072952,0.000148,964,0.08844,0.09127,1.0,0.0,0.0,,,-0.01,0.05637,-0.00043,0.00391,0.00153,0.0
1653,1692672,20.98812,375.0,0.0,0.0,0.631262,-0.000491,0.054621,0.000201,954,0.10338,0.10463,1.0,0.0,0.0,,,-0.01,0.06058,-0.0008,0.00408,0.00073,0.0
1654,1693696,19.9852,375.0,0.0,0.0,0.5908,-0.000516,0.199192,0.000341,1008,0.10053,0.10392,1.0,0.0,0.0,,,-0.01,0.06063,-0.00071,0.00408,-0.00126,0.0
1655,1694720,21.32802,375.0,0.0,0.0,0.606689,0.056154,0.137531,0.000713,1064,0.09412,0.09602,1.0,0.0,0.0,,,-0.01,0.05219,-0.00047,0.00406,0.00067,0.0
1656,1695744,12.00177,375.0,0.0,0.0,0.655751,-0.056896,0.054606,0.000157,967,0.10722,0.10902,1.0,0.0,0.0,,,-0.01,0.05555,-0.00065,0.00423,0.00124,0.0
1657,1696768,15.16192,375.0,0.0,0.0,0.57802,-0.000542,0.089786,0.000199,986,0.09161,0.09365,1.0,0.0,0.0,,,-0.01,0.05766,-0.00051,0.00416,0.00035,0.0
1658,1697792,20.26482,375.0,0.0,0.0,0.602479,-0.000491,0.077364,0.000305,979,0.09003,0.09306,1.0,0.0,0.0,,,-0.01,0.06055,-0.00049,0.0041,0.00152,0.0
1659,1698816,23.40146,375.0,0.0,0.0,0.637252,-0.000676,0.05615,0.000239,1001,0.11444,0.11082,1.0,0.0,0.0,,,-0.01,0.05845,-0.0009,0.00385,0.00039,0.0
1660,1699840,18.67275,375.0,0.0,0.0,0.6358,0.072374,0.075839,0.000413,951,0.09337,0.09592,1.0,0.0,0.0,,,-0.01,0.05822,-0.00053,0.00409,0.00083,0.0
1661,1700864,19.57461,375.0,0.0,0.0,0.609873,-0.000439,0.055032,0.000303,912,0.09459,0.09724,1.0,0.0,0.0,,,-0.01,0.0576,-0.00056,0.00392,0.00187,0.0
1662,1701888,19.72502,375.0,0.0,0.0,0.568784,-0.000523,0.076754,0.000203,978,0.09549,0.09746,1.0,0.0,0.0,,,-0.01,0.06298,-0.00062,0.00418,0.00037,0.0
1663,1702912,19.49318,375.0,0.0,0.0,0.536904,-0.000996,0.052781,0.000306,989,0.08494,0.08707,1.0,0.0,0.0,,,-0.01,0.05936,-0.00039,0.00423,0.0008,0.0
1664,1703936,20.73816,375.0,0.0,0.0,0.585873,-0.000563,0.057044,0.000502,966,0.09162,0.09474,1.0,0.0,0.0,,,-0.01,0.05654,-0.00046,0.00401,0.00153,0.0
1665,1704960,17.58875,375.0,0.0,0.0,0.512861,-0.094146,0.016094,4.2e-05,921,0.09175,0.09371,1.0,0.0,0.0,,,-0.01,0.06638,-0.00049,0.00418,0.00076,0.0
1666,1705984,22.04137,375.0,0.0,0.0,0.521673,-0.00047,0.129543,0.000152,948,0.08053,0.08263,1.0,0.0,0.0,,,-0.01,0.06553,-0.00034,0.0038,0.00026,0.0
1667,1707008,22.5663,375.0,0.0,0.0,0.586839,-0.000452,0.112895,0.000397,986,0.07917,0.0825,1.0,0.0,0.0,,,-0.01,0.06014,-0.00031,0.00367,0.00112,0.0
1668,1708032,21.64436,375.0,0.0,0.0,0.565691,-8.9e-05,0.053434,0.000424,1012,0.08255,0.08446,1.0,0.0,0.0,,,-0.01,0.06057,-0.00042,0.00415,0.00038,0.0
1669,1709056,16.35294,375.0,0.0,0.0,0.564703,-0.090626,0.169564,0.000181,998,0.07803,0.08035,1.0,0.0,0.0,,,-0.01,0.06039,-0.00025,0.00416,0.00026,0.0
1670,1710080,20.21762,375.0,0.0,0.0,0.573326,-0.00085,0.124446,0.000837,945,0.08494,0.08876,1.0,0.0,0.0,,,-0.01,0.06148,-0.00045,0.00419,0.00081,0.0
1671,1711104,21.3106,375.0,0.0,0.0,0.515184,-0.001248,0.024034,0.000718,1024,0.08263,0.08398,1.0,0.0,0.0,,,-0.01,0.06543,-0.00056,0.00441,0.00039,0.0
1672,1712128,18.35709,375.0,0.0,0.0,0.540592,-0.023234,0.09163,0.000898,1008,0.08478,0.08716,1.0,0.0,0.0,,,-0.01,0.06344,-0.00031,0.00443,0.00045,0.0
1673,1713152,21.26322,375.0,0.0,0.0,0.599907,-0.024457,0.035647,0.000231,978,0.10632,0.10881,1.0,0.2,0.0,,,-0.01,0.06074,-0.00064,0.00388,0.00154,0.0
1674,1714176,20.45657,375.0,0.0,0.0,0.569498,0.004613,0.055487,0.000111,979,0.09391,0.09538,1.0,0.0,0.0,,,-0.01,0.06505,-0.00061,0.00438,0.00029,0.0
1675,1715200,17.55052,375.0,0.0,0.0,0.550951,-0.000647,0.024644,0.00051,932,0.09405,0.09548,1.0,0.0,0.0,,,-0.01,0.06547,-0.00051,0.0042,0.00076,0.0
1676,1716224,21.79885,375.0,0.0,0.0,0.601965,-0.000478,0.209663,0.000212,990,0.09648,0.10105,1.0,0.0,0.0,,,-0.01,0.06131,-0.00058,0.00401,-0.0002,0.0
1677,1717248,23.08309,375.0,0.0,0.0,0.553919,-0.000471,0.040345,0.000414,1032,0.10337,0.10442,1.0,0.0,0.0,,,-0.01,0.06318,-0.00064,0.00433,0.0008,0.0
1678,1718272,20.74906,375.0,0.0,0.0,0.546129,-0.000826,0.066978,0.000293,1028,0.09657,0.09884,1.0,0.0,0.0,,,-0.01,0.06354,-0.00048,0.00427,0.00044,0.0
1679,1719296,18.63043,375.0,0.0,0.0,0.595817,0.000599,0.049096,0.000386,957,0.10184,0.10455,1.0,0.0,0.0,,,-0.01,0.0646,-0.00056,0.00384,0.00117,0.0
1680,1720320,23.34465,375.0,0.0,0.0,0.525708,-0.000852,0.022304,0.000202,949,0.09245,0.09404,1.0,0.0,0.0,,,-0.01,0.06707,-0.00066,0.00428,0.0008,0.0
1681,1721344,21.67579,375.0,0.0,0.0,0.598021,0.068831,0.021141,0.000394,969,0.08726,0.08997,1.0,0.0,0.0,,,-0.01,0.0662,-0.00037,0.00401,0.00079,0.0
1682,1722368,22.13379,375.0,0.0,0.0,0.532857,0.041144,0.064885,0.000517,960,0.07891,0.08175,1.0,0.0,0.0,,,-0.01,0.06432,-0.00036,0.00406,0.00113,0.0
1683,1723392,23.28129,375.0,0.0,0.0,0.503104,-0.002105,0.018003,0.001285,975,0.07855,0.07969,1.0,0.0,0.0,,,-0.01,0.06777,-0.00042,0.00429,0.00072,0.0
1684,1724416,22.42616,375.0,0.0,0.0,0.509374,-0.000291,0.068589,0.000134,950,0.07993,0.08337,1.0,0.0,0.0,,,-0.01,0.06578,-0.0003,0.00391,0.00037,0.0
1685,1725440,22.11349,375.0,0.0,0.0,0.580987,-0.001291,0.234435,0.000689,949,0.09305,0.09653,1.0,0.0,0.0,,,-0.01,0.06584,-0.0005,0.00416,-0.0003,0.0
1686,1726464,23.25369,375.0,0.0,0.0,0.477999,-0.001286,0.048253,0.000606,1076,0.07164,0.07274,1.0,0.0,0.0,,,-0.01,0.06731,-0.00035,0.00451,0.00036,0.0
1687,1727488,22.40225,375.0,0.0,0.0,0.515472,-0.000366,0.102262,0.000179,1062,0.07632,0.07884,1.0,0.0,0.0,,,-0.01,0.05743,-0.00027,0.00413,-0.0001,0.0
1688,1728512,15.28057,375.0,0.0,0.0,0.531723,-0.055895,0.145223,0.000276,1046,0.08258,0.08506,1.0,0.0,0.0,,,-0.01,0.05691,-0.0004,0.00428,0.0011,0.0
1689,1729536,15.17213,375.0,0.0,0.0,0.444308,0.03715,0.038815,0.000192,1007,0.06557,0.06663,1.0,0.0,0.0,,,-0.01,0.0629,-0.00016,0.00447,0.00042,0.0
1690,1730560,20.27456,375.0,0.0,0.0,0.517814,-0.018832,0.092789,0.000225,972,0.07207,0.07687,1.0,0.0,0.0,,,-0.01,0.06477,-0.00031,0.00411,-0.00074,0.0
1691,1731584,21.35287,375.0,0.0,0.0,0.57378,-0.001613,0.117414,0.000464,1026,0.08409,0.08574,1.0,0.0,0.0,,,-0.01,0.06337,-0.00039,0.00317,0.00112,0.0
1692,1732608,17.34001,375.0,0.0,0.0,0.496628,-0.000328,0.085618,0.000142,1053,0.07665,0.07881,1.0,0.0,0.0,,,-0.01,0.06203,-0.00033,0.00195,2e-05,0.0
1693,1733632,23.51617,375.0,0.0,0.0,0.549845,-0.000585,0.144408,0.00025,1019,0.08001,0.08243,1.0,0.0,0.0,,,-0.01,0.0587,-0.00032,0.00178,0.00039,0.0
1694,1734656,7.62334,375.0,0.0,0.0,0.619562,-0.000291,0.132369,0.000695,1014,0.09588,0.09619,1.0,0.0,0.0,,,-0.01,0.05917,-0.00074,0.00304,0.00075,0.0
1695,1735680,18.59701,375.0,0.0,0.0,0.563214,-0.000953,0.036513,0.000216,994,0.08994,0.09174,1.0,0.0,0.0,,,-0.01,0.06224,-0.00069,0.00411,0.00041,0.0
1696,1736704,19.64011,375.0,0.0,0.0,0.610097,-0.004856,0.103231,0.000236,971,0.09467,0.09696,1.0,0.0,0.0,,,-0.01,0.06113,-0.0006,0.00384,0.00044,0.0
1697,1737728,18.67227,375.0,0.0,0.0,0.59212,-0.000871,0.030611,0.000334,993,0.0897,0.091,1.0,0.0,0.0,,,-0.01,0.06637,-0.00044,0.00407,0.00145,0.0
1698,1738752,23.08584,375.0,0.0,0.0,0.529803,-0.0008,0.024228,0.0004,990,0.08637,0.08724,1.0,0.0,0.0,,,-0.01,0.06636,-0.00036,0.00403,0.00036,0.0
1699,1739776,20.6729,375.0,0.0,0.0,0.570716,-0.001027,0.105068,0.000853,938,0.08718,0.09008,1.0,0.0,0.0,,,-0.01,0.06346,-0.00042,0.0039,0.0008,0.0
1700,1740800,23.43064,375.0,0.0,0.0,0.58888,-0.000428,0.046169,0.000304,974,0.08565,0.08681,1.0,0.0,0.0,,,-0.01,0.06382,-0.00036,0.00429,0.0012,0.0
1701,1741824,21.1889,375.0,0.0,0.0,0.517201,-0.000651,0.042309,0.000257,980,0.08058,0.08202,1.0,0.0,0.0,,,-0.01,0.06394,-0.00048,0.00408,0.00045,0.0
1702,1742848,20.26603,375.0,0.0,0.0,0.565406,-0.080363,0.031024,0.000881,948,0.07918,0.08214,1.0,0.0,0.0,,,-0.01,0.06347,-0.00037,0.0039,0.00184,0.0
1703,1743872,23.63158,375.0,0.0,0.0,0.524681,-0.001164,0.024067,0.000682,950,0.07478,0.07589,1.0,0.0,0.0,,,-0.01,0.06869,-0.00027,0.00408,0.00073,0.0
1704,1744896,23.17775,375.0,0.0,0.0,0.483608,-0.013754,0.048818,0.000363,911,0.06108,0.0629,1.0,0.0,0.0,,,-0.01,0.06736,-0.00019,0.00409,0.00039,0.0
1705,1745920,23.49058,375.0,0.0,0.0,0.523287,-0.000579,0.150427,0.000226,966,0.07048,0.07434,1.0,0.0,0.0,,,-0.01,0.06515,-0.00018,0.00407,6e-05,0.0
1706,1746944,22.2264,375.0,0.0,0.0,0.476236,0.057459,0.109203,0.000728,1053,0.06611,0.06909,1.0,0.0,0.0,,,-0.01,0.06487,-0.00028,0.00441,0.00026,0.0
1707,1747968,20.20037,375.0,0.0,0.0,0.443997,0.046035,0.150236,0.00034,1078,0.05386,0.05641,1.0,0.0,0.0,,,-0.01,0.06155,-0.00014,0.00447,0.00015,0.0
1708,1748992,18.15963,375.0,0.0,0.0,0.498321,-0.000307,0.104338,6e-05,1041,0.06378,0.06811,1.0,0.0,0.0,,,-0.01,0.06207,-0.0003,0.00429,0.00073,0.0
1709,1750016,17.76047,375.0,0.0,0.0,0.538449,-0.001886,0.067253,0.000626,944,0.07169,0.06744,1.0,0.5,0.0,,,-0.01,0.06248,-0.00025,0.00357,0.00078,0.0
1710,1751040,21.43359,375.0,0.0,0.0,0.516084,-0.00031,0.056752,0.000248,967,0.06446,0.06629,1.0,0.0,0.0,,,-0.01,0.06131,-0.00023,0.00411,0.00111,0.0
1711,1752064,21.10874,375.0,0.0,0.0,0.581304,-0.000673,0.056154,0.000847,942,0.0784,0.07994,1.0,0.0,0.0,,,-0.01,0.06025,-0.0003,0.00382,0.00113,0.0
1712,1753088,19.44103,375.0,0.0,0.0,0.588127,-0.011255,0.213879,0.001746,988,0.08582,0.08785,1.0,0.0,0.0,,,-0.01,0.06208,-0.00062,0.00407,-0.00115,0.0
1713,1754112,22.84838,375.0,0.0,0.0,0.576026,-0.06228,0.075547,0.001287,1021,0.0794,0.08202,1.0,0.0,0.0,,,-0.01,0.05993,-0.00051,0.00423,0.00076,0.0
1714,1755136,16.88365,375.0,0.0,0.0,0.589357,-0.000331,0.078784,0.000204,983,0.08373,0.08881,1.0,0.0,0.0,,,-0.01,0.06152,-0.0006,0.00412,0.00115,0.0
1715,1756160,23.27647,375.0,0.0,0.0,0.510858,-0.000397,0.122103,0.000204,1009,0.07761,0.07982,1.0,0.0,0.0,,,-0.01,0.06153,-0.00047,0.0043,-6e-05,0.0
1716,1757184,19.48747,375.0,0.0,0.0,0.537134,-0.038657,0.061775,0.001245,1003,0.07234,0.07513,1.0,0.5,0.0,,,-0.01,0.0585,-0.00045,0.00424,0.00026,0.0
1717,1758208,18.7363,375.0,0.0,0.0,0.60031,-0.017187,0.188538,0.000161,1008,0.08527,0.09208,1.0,0.2,0.0,,,-0.01,0.05979,-0.00044,0.00409,-2e-05,0.0
1718,1759232,21.01896,375.0,0.0,0.0,0.572415,0.046039,0.080481,0.001321,1014,0.08493,0.08662,1.0,0.0,0.0,,,-0.01,0.06133,-0.00044,0.00442,0.00035,0.0
1719,1760256,16.20745,375.0,0.0,0.0,0.520109,-6.3e-05,0.042804,2.4e-05,976,0.07447,0.07624,1.0,0.5,0.0,,,-0.01,0.06209,-0.00036,0.00435,0.00075,0.0
1720,1761280,20.08324,375.0,0.0,0.0,0.60352,-0.033735,0.033868,7.6e-05,957,0.10045,0.10472,1.0,0.0,0.0,,,-0.01,0.06181,-0.00062,0.00396,0.00153,0.0
1721,1762304,19.30338,375.0,0.0,0.0,0.551719,-0.0001,0.034306,4.2e-05,967,0.09563,0.09634,1.0,0.0,0.0,,,-0.01,0.0662,-0.00055,0.00421,0.00073,0.0
1722,1763328,22.89059,375.0,0.0,0.0,0.555434,-0.000434,0.033642,0.000208,953,0.09082,0.09389,1.0,0.0,0.0,,,-0.01,0.06493,-0.00056,0.00398,0.00073,0.0
1723,1764352,21.71489,375.0,0.0,0.0,0.610184,-0.087149,0.310399,0.000505,940,0.08179,0.08588,1.0,0.0,0.0,,,-0.01,0.05791,-0.0005,0.00396,-1e-05,0.0
1724,1765376,21.13271,375.0,0.0,0.0,0.564883,-0.09976,0.05651,0.000154,1032,0.07381,0.0755,1.0,0.0,0.0,,,-0.01,0.05979,-0.00041,0.00441,0.0003,0.0
1725,1766400,17.29025,375.0,0.0,0.0,0.50024,-0.029487,0.041642,0.000223,1026,0.079,0.0828,1.0,0.0,0.0,,,-0.01,0.05887,-0.00037,0.00415,0.00082,0.0
1726,1767424,18.0034,375.0,0.0,0.0,0.588861,-0.042591,0.180068,0.000262,988,0.09068,0.09435,1.0,0.0,0.0,,,-0.01,0.06036,-0.00055,0.00414,4e-05,0.0
1727,1768448,20.84506,375.0,0.0,0.0,0.542253,-0.039885,0.111387,0.000107,1071,0.08104,0.08325,1.0,0.0,0.0,,,-0.01,0.06163,-0.00031,0.00437,-0.00037,0.0
1728,1769472,21.21043,375.0,0.0,0.0,0.561177,-0.000334,0.042087,0.000157,1021,0.0794,0.08386,1.0,0.0,0.0,,,-0.01,0.05937,-0.00049,0.00416,0.00088,0.0
1729,1770496,13.81873,375.0,0.0,0.0,0.574771,0.003106,0.052971,0.000708,982,0.09769,0.09988,1.0,0.0,0.0,,,-0.01,0.0654,-0.00055,0.00412,0.00142,0.0
1730,1771520,21.70904,375.0,0.0,0.0,0.53069,-0.000743,0.018858,0.000421,955,0.08622,0.08736,1.0,0.0,0.0,,,-0.01,0.0679,-0.00046,0.00429,0.00072,0.0
1731,1772544,23.55641,375.0,0.0,0.0,0.530429,-0.000484,0.067633,0.000152,981,0.07713,0.08145,1.0,0.0,0.0,,,-0.01,0.06509,-0.00029,0.00395,0.00035,0.0
1732,1773568,20.1296,375.0,0.0,0.0,0.585606,-0.00135,0.128853,0.000565,1003,0.0851,0.08746,1.0,0.0,0.0,,,-0.01,0.05623,-0.00056,0.00427,0.00115,0.0
1733,1774592,21.67706,375.0,0.0,0.0,0.546147,-0.000466,0.065437,0.000291,954,0.07773,0.07979,1.0,0.0,0.0,,,-0.01,0.05486,-0.00045,0.00433,0.0004,0.0
1734,1775616,14.81329,375.0,0.0,0.0,0.595117,-0.027178,0.157166,0.000355,1013,0.07083,0.07553,1.0,0.0,0.0,,,-0.01,0.05594,-0.00015,0.00414,-0.00015,0.0
1735,1776640,21.53881,375.0,0.0,0.0,0.632114,0.066704,0.061087,0.000562,996,0.09786,0.09967,1.0,0.0,0.0,,,-0.01,0.06283,-0.00073,0.00428,0.00123,0.0
1736,1777664,16.7081,375.0,0.0,0.0,0.555469,4.7e-05,0.033904,0.000206,1003,0.09067,0.0929,1.0,0.0,0.0,,,-0.01,0.06415,-0.00044,0.0041,0.0004,0.0
1737,1778688,22.84068,375.0,0.0,0.0,0.571005,-0.00082,0.081385,0.000261,943,0.08946,0.09214,1.0,0.0,0.0,,,-0.01,0.06264,-0.0004,0.00403,0.00072,0.0
1738,1779712,20.60862,375.0,0.0,0.0,0.601123,-0.004603,0.047965,0.000355,935,0.09606,0.09808,1.0,0.0,0.0,,,-0.01,0.06541,-0.00051,0.00423,0.00117,0.0
1739,1780736,22.12929,375.0,0.0,0.0,0.503305,-0.008688,0.021621,0.000205,981,0.0836,0.08663,1.0,0.0,0.0,,,-0.01,0.06666,-0.00031,0.00411,0.00036,0.0
1740,1781760,20.38328,375.0,0.0,0.0,0.568957,0.008281,0.158714,0.000145,995,0.08693,0.09003,1.0,0.0,0.0,,,-0.01,0.06116,-0.00038,0.004,0.00043,0.0
1741,1782784,23.45361,375.0,0.0,0.0,0.588688,-0.00052,0.033185,0.00021,1008,0.10083,0.102,1.0,0.0,0.0,,,-0.01,0.06436,-0.00051,0.00421,0.00118,0.0
1742,1783808,19.58611,375.0,0.0,0.0,0.527573,-0.000467,0.029143,0.000253,966,0.08053,0.08314,1.0,0.0,0.0,,,-0.01,0.06497,-0.00022,0.0041,0.00041,0.0
1743,1784832,21.0352,375.0,0.0,0.0,0.613757,-0.100899,0.173739,0.000668,924,0.09218,0.0964,1.0,0.0,0.0,,,-0.01,0.05783,-0.00051,0.00402,0.00024,0.0
1744,1785856,22.4025,375.0,0.0,0.0,0.557585,-0.002091,0.099856,0.000444,1000,0.07176,0.07382,1.0,0.0,0.0,,,-0.01,0.06171,-0.00046,0.00438,0.0008,0.0
1745,1786880,17.18166,375.0,0.0,0.0,0.504576,-0.000322,0.05746,0.000293,998,0.07128,0.07292,1.0,0.0,0.0,,,-0.01,0.05963,-0.00026,0.00434,0.00082,0.0
1746,1787904,19.98021,375.0,0.0,0.0,0.555475,-0.000697,0.071118,0.000734,964,0.0781,0.0805,1.0,0.0,0.0,,,-0.01,0.06026,-0.00028,0.004,0.00151,0.0
1747,1788928,19.0697,375.0,0.0,0.0,0.557658,-0.054861,0.121801,0.000159,938,0.09155,0.09429,1.0,0.0,0.0,,,-0.01,0.0609,-0.0006,0.00429,-0.00029,0.0
1748,1789952,21.04331,375.0,0.0,0.0,0.518146,-0.035769,0.156024,0.000435,995,0.08305,0.08601,1.0,0.0,0.0,,,-0.01,0.05928,-0.0004,0.00435,-0.00051,0.0
1749,1790976,18.6469,375.0,0.0,0.0,0.562153,0.031315,0.12786,0.000395,1042,0.079,0.08335,1.0,0.25,0.0,,,-0.01,0.05563,-0.00042,0.00423,0.00044,0.0
1750,1792000,21.03873,375.0,0.0,0.0,0.61603,-0.000564,0.105443,0.000596,1057,0.09862,0.1011,1.0,0.0,0.0,,,-0.01,0.05984,-0.00061,0.0042,0.00068,0.0
1751,1793024,14.2544,375.0,0.0,0.0,0.567505,-0.059348,0.074958,0.000497,1025,0.09997,0.10118,1.0,0.0,0.0,,,-0.01,0.06035,-0.0007,0.00411,0.00075,0.0
1752,1794048,17.34397,375.0,0.0,0.0,0.67691,-0.000166,0.060173,0.000149,927,0.11495,0.11755,1.0,0.0,0.0,,,-0.01,0.05905,-0.00084,0.00383,0.00156,0.0
1753,1795072,22.17165,375.0,0.0,0.0,0.612518,-0.000666,0.050514,0.000343,964,0.11378,0.11506,1.0,0.0,0.0,,,-0.01,0.06094,-0.00088,0.00418,0.00036,0.0
1754,1796096,18.82503,375.0,0.0,0.0,0.581373,-8.7e-05,0.070594,0.000109,966,0.10039,0.10208,1.0,0.0,0.0,,,-0.01,0.05596,-0.00068,0.00405,0.00117,0.0
1755,1797120,18.40383,375.0,0.0,0.0,0.644591,-0.000438,0.050569,0.000208,945,0.10631,0.11021,1.0,0.0,0.0,,,-0.01,0.05735,-0.00076,0.00388,0.00149,0.0
1756,1798144,23.37436,375.0,0.0,0.0,0.601622,-0.000272,0.053263,0.000218,955,0.10965,0.11049,1.0,0.0,0.0,,,-0.01,0.06056,-0.00092,0.00415,0.00039,0.0
1757,1799168,19.49829,375.0,0.0,0.0,0.553445,-0.076606,0.06404,0.000144,933,0.08336,0.08591,1.0,0.0,0.0,,,-0.01,0.05506,-0.00042,0.00407,0.00044,0.0
1758,1800192,20.10913,375.0,0.0,0.0,0.609805,-0.000223,0.114223,7.3e-05,972,0.08448,0.08894,1.0,0.0,0.0,,,-0.01,0.05607,-0.00039,0.00403,0.00137,0.0
1759,1801216,12.57958,375.0,0.0,0.0,0.549584,-9.9e-05,0.045516,6.2e-05,1003,0.07957,0.08118,1.0,0.0,0.0,,,-0.01,0.06357,-0.00055,0.00442,0.00044,0.0
1760,1802240,18.95358,375.0,0.0,0.0,0.512536,-0.054907,0.062731,4.4e-05,989,0.07777,0.07938,1.0,0.0,0.0,,,-0.01,0.06527,-0.00027,0.00427,0.00044,0.0
1761,1803264,21.52382,375.0,0.0,0.0,0.557273,-0.038427,0.038796,9e-05,933,0.09566,0.10053,1.0,0.2,0.0,,,-0.01,0.06271,-0.00054,0.00401,0.00112,0.0
1762,1804288,21.94422,375.0,0.0,0.0,0.554355,-0.000483,0.025304,0.000302,958,0.0991,0.10069,1.0,0.0,0.0,,,-0.01,0.06575,-0.00052,0.00434,0.00077,0.0
1763,1805312,20.68105,375.0,0.0,0.0,0.50629,0.058566,0.165348,0.002401,982,0.0851,0.08924,1.0,0.25,0.0,,,-0.01,0.0644,-0.00043,0.00409,-0.00061,0.0
1764,1806336,21.17211,375.0,0.0,0.0,0.528967,-0.000734,0.08978,0.000765,996,0.07442,0.07779,1.0,0.0,0.0,,,-0.01,0.05805,-0.00016,0.00425,0.00191,0.0
1765,1807360,19.13655,375.0,0.0,0.0,0.483763,0.040696,0.037214,6.6e-05,1002,0.07736,0.07897,1.0,1.0,0.0,,,-0.01,0.06486,-0.00041,0.00442,0.00038,0.0
1766,1808384,20.59568,375.0,0.0,0.0,0.509308,-0.043458,0.042514,7.5e-05,928,0.07777,0.08118,1.0,0.0,0.0,,,-0.01,0.06428,-0.00042,0.00407,0.00074,0.0
1767,1809408,22.13306,375.0,0.0,0.0,0.574094,-0.033954,0.07027,0.000979,935,0.0922,0.09459,1.0,0.0,0.0,,,-0.01,0.06311,-0.00044,0.00405,0.0015,0.0
1768,1810432,23.04333,375.0,0.0,0.0,0.514379,-0.000327,0.021684,5.1e-05,972,0.08125,0.08224,1.0,0.0,0.0,,,-0.01,0.06646,-0.00023,0.00427,0.00038,0.0
1769,1811456,21.76939,375.0,0.0,0.0,0.477978,-0.050521,0.148691,7.4e-05,990,0.07517,0.07899,1.0,0.0,0.0,,,-0.01,0.06208,-0.00028,0.00405,-0.00073,0.0
1770,1812480,21.40107,375.0,0.0,0.0,0.613435,-0.076081,0.089792,0.00023,1003,0.08925,0.09162,1.0,0.0,0.0,,,-0.01,0.05829,-0.00048,0.00406,0.00151,0.0
1771,1813504,22.73851,375.0,0.0,0.0,0.475694,-0.000848,0.060041,0.000372,969,0.06851,0.06926,1.0,0.0,0.0,,,-0.01,0.06178,-0.0003,0.00429,0.00078,0.0
1772,1814528,18.4235,375.0,0.0,0.0,0.540224,0.002024,0.026232,0.00047,957,0.0735,0.07606,1.0,0.0,0.0,,,-0.01,0.06349,-0.00013,0.00395,0.00077,0.0
1773,1815552,19.97876,375.0,0.0,0.0,0.564106,0.092157,0.030599,0.000347,957,0.08367,0.08607,1.0,0.0,0.0,,,-0.01,0.06518,-0.00036,0.00412,0.0019,0.0
1774,1816576,23.49781,375.0,0.0,0.0,0.501799,-0.000356,0.027159,0.000173,961,0.08566,0.08775,1.0,0.0,0.0,,,-0.01,0.06712,-0.00037,0.00412,0.00038,0.0
1775,1817600,22.6193,375.0,0.0,0.0,0.535277,0.017241,0.11159,0.000113,926,0.0833,0.08665,1.0,0.0,0.0,,,-0.01,0.05808,-0.00029,0.00395,0.0004,0.0
1776,1818624,20.04489,375.0,0.0,0.0,0.584749,-4.3e-05,0.185385,6.6e-05,981,0.08767,0.0901,1.0,0.0,0.0,,,-0.01,0.05579,-0.00039,0.00426,0.00011,0.0
1777,1819648,18.56316,375.0,0.0,0.0,0.521906,-0.000537,0.063899,0.000322,1032,0.08195,0.08257,1.0,0.0,0.0,,,-0.01,0.05882,-0.00032,0.00409,0.0,0.0
1778,1820672,15.76349,375.0,0.0,0.0,0.596936,-0.0006,0.104932,0.000359,998,0.07929,0.0821,1.0,0.0,0.0,,,-0.01,0.05506,-0.00038,0.00411,0.00072,0.0
1779,1821696,21.49359,375.0,0.0,0.0,0.62917,0.177675,0.217876,0.000251,981,0.09115,0.09288,1.0,0.0,0.0,,,-0.01,0.05824,-0.00047,0.00424,0.00113,0.0
1780,1822720,15.3329,375.0,0.0,0.0,0.526721,-0.000596,0.031794,0.000152,962,0.08146,0.0842,1.0,0.0,0.0,,,-0.01,0.0648,-0.00041,0.00416,0.0,0.0
1781,1823744,22.68515,375.0,0.0,0.0,0.565254,-0.018717,0.053789,5.4e-05,934,0.07404,0.0766,1.0,0.0,0.0,,,-0.01,0.06627,-0.00026,0.00398,0.00113,0.0
1782,1824768,23.14623,375.0,0.0,0.0,0.550186,-0.000485,0.050783,8e-05,980,0.08008,0.0808,1.0,0.0,0.0,,,-0.01,0.06732,-0.00035,0.00424,0.00077,0.0
1783,1825792,21.55278,375.0,0.0,0.0,0.508642,-0.000307,0.040474,0.000201,983,0.06895,0.0714,1.0,0.0,0.0,,,-0.01,0.06385,-0.00029,0.00419,0.0004,0.0
1784,1826816,22.35423,375.0,0.0,0.0,0.568814,-0.000423,0.024855,0.000413,966,0.07855,0.08239,1.0,0.0,0.0,,,-0.01,0.06384,-0.00041,0.00402,0.00153,0.0
1785,1827840,20.41171,375.0,0.0,0.0,0.568959,-0.000113,0.128757,4.1e-05,945,0.08426,0.08616,1.0,0.0,0.0,,,-0.01,0.06413,-0.00052,0.00416,-8e-05,0.0
