iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1634,1673216,-0.46915,60.30769,0.0,0.02,0.45896,0.021082,0.071413,0.000182,1210,0.02572,0.07617,0.01,1.0,0.0,,,-0.01,0.0477,0.00326,0.00471,-0.04629,-0.00518
1635,1674240,-0.4172,58.0,0.0,0.02,0.488674,-0.007993,0.060152,0.00084,1247,0.02625,0.07586,0.0,1.0,0.0,,,-0.01,0.04815,0.00333,0.00445,-0.04768,-0.0062
1636,1675264,-0.18207,87.16667,0.08333,0.03,0.437923,-0.001595,0.055827,0.001349,1368,0.02497,0.07287,0.01,1.0,0.0,,,-0.01,0.05086,0.00291,0.00444,-0.04713,-0.00454
1637,1676288,3.70903,59.46154,0.15385,0.04,0.412581,-0.000416,26.498083,0.000177,1382,0.02713,0.07473,0.01,1.0,0.0,,,-0.01,0.04527,0.00248,0.00451,-0.04215,0.07708
1638,1677312,-0.31905,83.375,0.0,0.04,0.457996,-0.001515,0.080855,0.000658,1207,0.02992,0.07992,0.02,0.9375,0.0,,,-0.01,0.04774,0.00305,0.0044,-0.04651,-0.00683
1639,1678336,-0.23351,77.8125,0.0,0.03,0.44068,-0.000421,0.065517,0.000152,1130,0.02596,0.07771,0.03,0.9375,0.0,,,-0.01,0.05163,0.00322,0.0046,-0.04834,-0.00556
1640,1679360,-0.48342,60.85714,0.0,0.03,0.455942,-0.000357,0.061962,0.000278,1310,0.02681,0.07738,0.03,1.0,0.0,,,-0.01,0.04872,0.00322,0.00427,-0.04929,-0.0061
1641,1680384,-0.3788,57.76471,0.0,0.03,0.451773,-0.000324,0.064439,0.000247,1154,0.02681,0.07681,0.03,1.0,0.0,,,-0.01,0.04824,0.00284,0.00462,-0.04565,-0.00646
1642,1681408,-0.38943,73.64706,0.0,0.03,0.472583,0.084902,0.104779,0.001453,1077,0.02936,0.08613,0.03,1.0,0.0,,,-0.01,0.05001,0.00339,0.00463,-0.05493,-0.00707
1643,1682432,-0.57489,61.35714,0.0,0.01,0.452603,-0.033499,0.082171,0.000137,1322,0.03036,0.08381,0.03,1.0,0.0,,,-0.01,0.04526,0.0026,0.00327,-0.04748,-0.00616
1644,1683456,-0.46309,68.23077,0.07692,0.01,0.417043,0.029065,0.064315,0.00012,1245,0.02623,0.07481,0.02,1.0,0.0,,,-0.01,0.04835,0.00365,0.00441,-0.04748,-0.00492
1645,1684480,-0.44853,74.58824,0.0,0.01,0.43414,-0.000158,0.069868,4.1e-05,1365,0.03016,0.08674,0.02,1.0,0.0,,,-0.01,0.04895,0.00315,0.0043,-0.05599,-0.00748
1646,1685504,-0.36698,62.33333,0.0,0.01,0.415622,-0.00308,0.059357,0.001552,1279,0.02747,0.07571,0.02,1.0,0.0,,,-0.01,0.04767,0.00293,0.00443,-0.04239,-0.00503
1647,1686528,-0.33219,76.44444,0.0,0.01,0.429904,0.04276,0.075033,0.000367,1072,0.02633,0.07687,0.03,1.0,0.0,,,-0.01,0.05189,0.00297,0.0046,-0.04717,-0.00667
1648,1687552,-0.34798,59.21053,0.05263,0.02,0.451841,-0.000261,0.08449,8.1e-05,1121,0.02926,0.08222,0.02,1.0,0.0,,,-0.01,0.05035,0.00313,0.00458,-0.0517,-0.00704
1649,1688576,-0.48823,54.47059,0.05882,0.03,0.429853,-8.4e-05,0.078542,5.2e-05,1089,0.02715,0.07931,0.02,1.0,0.0,,,-0.01,0.04917,0.00304,0.00472,-0.04884,-0.00674
1650,1689600,-0.12446,65.92308,0.07692,0.04,0.474718,-0.000362,0.081239,6.4e-05,1225,0.0273,0.07749,0.02,1.0,0.0,,,-0.01,0.05258,0.00273,0.0043,-0.05049,-0.00482
1651,1690624,-0.40281,61.18182,0.0,0.03,0.451103,-0.000706,0.077998,0.000454,1584,0.03334,0.08162,0.02,1.0,0.0,,,-0.01,0.04761,0.00306,0.00414,-0.04483,-0.00587
1652,1691648,-0.26186,74.2,0.0,0.03,0.457995,-0.000773,0.052357,0.000352,1618,0.03247,0.07846,0.01,1.0,0.0,,,-0.01,0.04717,0.00271,0.00402,-0.04338,-0.00541
1653,1692672,-0.39628,107.61538,0.07692,0.04,0.470734,0.031994,0.085616,0.000604,1435,0.03272,0.08025,0.03,0.84615,0.0,,,-0.01,0.04408,0.00257,0.0042,-0.04225,-0.00478
1654,1693696,-0.272,84.90909,0.0,0.04,0.482158,0.022479,0.057818,0.001679,1393,0.02782,0.07655,0.03,0.90909,0.0,,,-0.01,0.0499,0.00337,0.00429,-0.05071,-0.0046
1655,1694720,-0.26513,80.92857,0.07143,0.04,0.460648,-0.002099,0.071588,0.002365,1427,0.03154,0.08411,0.04,1.0,0.0,,,-0.01,0.05014,0.00291,0.00427,-0.04993,-0.00621
1656,1695744,-0.14174,84.46154,0.0,0.04,0.470865,-0.000977,0.068234,0.000439,1343,0.02869,0.07785,0.04,1.0,0.0,,,-0.01,0.04744,0.00292,0.0044,-0.04196,-0.00578
1657,1696768,-0.41051,77.06667,0.0,0.03,0.464079,-0.001129,0.060196,0.001065,1247,0.028,0.07824,0.05,0.93333,0.0,,,-0.01,0.04578,0.0025,0.0044,-0.04481,-0.00618
1658,1697792,-0.28329,94.18182,0.0,0.02,0.456751,-0.047536,0.053755,0.000418,1343,0.02619,0.07124,0.06,1.0,0.0,,,-0.01,0.04627,0.00292,0.00434,-0.04264,-0.00444
1659,1698816,-0.23603,69.10526,0.10526,0.04,0.470734,-0.000802,0.088703,0.000792,1170,0.03135,0.08548,0.06,1.0,0.0,,,-0.01,0.05192,0.00371,0.00449,-0.05135,-0.00701
1660,1699840,-0.43373,58.1875,0.0625,0.04,0.487439,0.020178,0.054856,0.000865,1157,0.02966,0.07758,0.04,1.0,0.0,,,-0.01,0.04812,0.00307,0.00447,-0.04666,-0.00647
1661,1700864,-0.52173,56.27273,0.0,0.04,0.497728,0.135106,0.075326,0.00111,1355,0.02635,0.0739,0.03,1.0,0.0,,,-0.01,0.04481,0.00276,0.0045,-0.04831,-0.00536
1662,1701888,-0.27064,91.77778,0.0,0.03,0.474855,-0.000973,0.054675,0.000143,1653,0.02876,0.07037,0.02,1.0,0.0,,,-0.01,0.04492,0.00278,0.00416,-0.04076,-0.00559
1663,1702912,-0.61434,112.35714,0.0,0.03,0.446939,-0.0014,0.08068,0.000783,1435,0.02869,0.0798,0.03,1.0,0.0,,,-0.01,0.04443,0.00266,0.00432,-0.04658,-0.00675
1664,1703936,0.43123,57.93333,0.06667,0.04,0.428062,-0.007198,3.997327,0.001653,1184,0.03258,0.08155,0.02,1.0,0.0,,,-0.01,0.05037,0.00259,0.00463,-0.04417,0.00843
1665,1704960,-0.45588,86.41667,0.0,0.04,0.481873,0.039017,0.060365,0.001054,1296,0.0298,0.07925,0.03,0.91667,0.0,,,-0.01,0.04722,0.00294,0.00445,-0.04604,-0.00518
1666,1705984,-0.49549,62.65,0.0,0.02,0.447749,-0.000467,0.094276,0.000101,1100,0.029,0.08775,0.02,1.0,0.0,,,-0.01,0.05022,0.00334,0.00456,-0.05812,-0.00813
1667,1707008,-0.28582,58.94444,0.11111,0.03,0.433252,-0.00063,0.086804,0.000132,1090,0.02933,0.08405,0.02,1.0,1.0,,,-0.01,0.04889,0.00285,0.00461,-0.0457,-0.00608
1668,1708032,-0.36533,63.33333,0.0,0.03,0.42083,-0.021418,0.107179,0.000192,1123,0.02685,0.07484,0.02,1.0,0.0,,,-0.01,0.05026,0.00329,0.00453,-0.0469,-0.00552
1669,1709056,-0.49563,54.76471,0.0,0.03,0.441717,-0.000481,0.073831,0.000573,1163,0.02792,0.08049,0.01,1.0,0.0,,,-0.01,0.04869,0.00303,0.00456,-0.05101,-0.00655
1670,1710080,0.4036,54.84615,0.07692,0.04,0.416723,-0.574286,76.046641,0.00028,1256,0.02656,0.07591,0.01,1.0,0.0,,,-0.01,0.04755,0.00328,0.00433,-0.05048,0.00944
1671,1711104,-0.28049,82.23077,0.0,0.03,0.424297,-0.000707,0.051661,0.000144,1400,0.02879,0.07765,0.02,0.92308,0.0,,,-0.01,0.04569,0.00303,0.00417,-0.04386,-0.00566
1672,1712128,-0.42491,84.0,0.0625,0.04,0.433658,0.101928,0.085951,0.001057,1183,0.02924,0.08001,0.02,1.0,0.0,,,-0.01,0.04654,0.00295,0.00441,-0.0447,-0.00593
1673,1713152,-0.2602,63.28571,0.07143,0.04,0.471616,-0.000605,0.060128,0.000172,1175,0.03065,0.0825,0.02,1.0,0.0,,,-0.01,0.04881,0.00339,0.00434,-0.04775,-0.00501
1674,1714176,-0.3069,57.0,0.0,0.03,0.415146,0.070413,0.058971,0.001696,1469,0.02785,0.07861,0.02,1.0,0.0,,,-0.01,0.04533,0.00298,0.00411,-0.04617,-0.00591
1675,1715200,-0.29587,111.66667,0.08333,0.04,0.453051,0.063401,0.058319,0.000269,1430,0.02876,0.07032,0.03,1.0,0.0,,,-0.01,0.04467,0.00326,0.00424,-0.03834,-0.00483
1676,1716224,-0.39203,90.64286,0.0,0.04,0.48691,-0.000455,0.071121,0.000397,1401,0.03228,0.08954,0.04,0.92857,0.0,,,-0.01,0.04515,0.00308,0.00426,-0.04909,-0.00613
1677,1717248,2.35268,57.08333,0.08333,0.05,0.479719,0.02179,12.589474,0.000101,1304,0.02748,0.07583,0.04,1.0,0.0,,,-0.01,0.04596,0.00293,0.00412,-0.04239,0.04206
1678,1718272,-0.41093,70.7,0.1,0.05,0.481477,-0.000822,0.075526,0.000229,1521,0.0301,0.0769,0.04,1.0,0.0,,,-0.01,0.04416,0.00268,0.00391,-0.04209,-0.00455
1679,1719296,-0.22802,123.0,0.2,0.07,0.456742,-0.000978,0.067652,0.000908,1526,0.03261,0.08433,0.05,0.9,0.0,,,-0.01,0.04009,0.00235,0.00403,-0.04299,-0.00306
1680,1720320,-0.39068,84.5,0.0,0.06,0.456139,-0.000361,0.054824,0.00029,1364,0.03195,0.08121,0.05,1.0,0.0,,,-0.01,0.04139,0.00194,0.00409,-0.03781,-0.0054
1681,1721344,-0.52033,77.76923,0.0,0.06,0.445436,-0.001966,0.063515,0.000862,1299,0.03265,0.07968,0.06,1.0,0.0,,,-0.01,0.04142,0.00301,0.00425,-0.03969,-0.00601
1682,1722368,-0.39811,78.0,0.0,0.05,0.448646,-0.000353,0.076191,0.000259,1209,0.02664,0.07731,0.07,0.9375,0.0,,,-0.01,0.05006,0.00345,0.00447,-0.04994,-0.00681
1683,1723392,-0.32366,73.57895,0.05263,0.05,0.441813,-0.010413,0.067735,0.001614,1114,0.03024,0.08256,0.07,0.94737,0.0,,,-0.01,0.04867,0.00354,0.00471,-0.04792,-0.00631
1684,1724416,-0.4374,55.6875,0.0625,0.05,0.439724,-0.044767,0.059497,0.000614,1076,0.027,0.07522,0.06,1.0,0.0,,,-0.01,0.04919,0.00319,0.00465,-0.04847,-0.00526
1685,1725440,-0.41075,61.46154,0.0,0.04,0.443672,-0.001065,0.06493,0.001228,1370,0.0279,0.0812,0.06,1.0,0.0,,,-0.01,0.04594,0.00294,0.00427,-0.04981,-0.00595
1686,1726464,-0.33429,63.58333,0.08333,0.03,0.432265,-0.000581,0.070469,0.000307,1475,0.02587,0.07612,0.04,1.0,0.0,,,-0.01,0.0476,0.00353,0.00428,-0.04833,-0.00547
1687,1727488,-0.31367,107.0,0.0,0.03,0.444931,-0.000808,0.068029,0.000415,1302,0.03248,0.08324,0.05,0.92857,0.0,,,-0.01,0.04721,0.00297,0.00413,-0.04491,-0.00516
1688,1728512,-0.57808,62.76923,0.0,0.03,0.518548,-0.131255,0.091535,0.000223,1240,0.02603,0.0734,0.03,1.0,0.0,,,-0.01,0.04769,0.00305,0.00328,-0.0442,-0.00569
1689,1729536,-0.13935,72.58333,0.0,0.03,0.481052,-0.001039,0.084882,0.000475,1406,0.03131,0.0838,0.03,1.0,0.0,,,-0.01,0.05057,0.00247,0.00401,-0.05175,-0.00659
1690,1730560,-0.47384,73.66667,0.05556,0.03,0.497309,-0.022581,0.067017,0.00083,1154,0.03197,0.08635,0.03,1.0,0.0,,,-0.01,0.04748,0.00319,0.00474,-0.04449,-0.00728
1691,1731584,-0.51587,54.92308,0.0,0.02,0.434626,-0.001172,0.063243,0.001222,1211,0.02951,0.0793,0.03,1.0,0.0,,,-0.01,0.04565,0.00252,0.00443,-0.04942,-0.00562
1692,1732608,-0.41945,77.0,0.0,0.02,0.436205,-0.001038,0.066729,0.00066,1203,0.02977,0.08139,0.04,1.0,1.0,,,-0.01,0.04803,0.00299,0.00453,-0.04702,-0.00624
1693,1733632,-0.34681,78.13333,0.0,0.01,0.457871,-0.000484,0.066998,0.000138,1158,0.02793,0.07922,0.05,1.0,0.0,,,-0.01,0.04878,0.00298,0.00456,-0.04629,-0.0057
1694,1734656,-0.17614,68.64286,0.14286,0.03,0.439152,-0.000331,0.078823,0.000445,1233,0.03135,0.08113,0.03,1.0,0.0,,,-0.01,0.04877,0.00304,0.00427,-0.04205,-0.00574
1695,1735680,-0.37359,57.0,0.0,0.03,0.487006,-0.002133,0.115795,0.001003,1143,0.02555,0.08329,0.03,1.0,0.0,,,-0.01,0.04614,0.00315,0.00439,-0.05204,-0.00606
1696,1736704,-0.39657,74.1875,0.0,0.02,0.423822,-0.023204,0.050496,0.000223,1172,0.02948,0.07946,0.03,0.9375,0.0,,,-0.01,0.04558,0.00304,0.00447,-0.04139,-0.00586
1697,1737728,-0.45712,73.14286,0.0,0.02,0.444072,0.007798,0.082258,0.000844,1228,0.02584,0.0763,0.03,1.0,0.0,,,-0.01,0.05071,0.00304,0.00435,-0.05267,-0.00651
1698,1738752,-0.34144,57.0,0.0,0.02,0.459218,-0.000263,0.065245,0.000122,1290,0.02499,0.07498,0.03,1.0,0.0,,,-0.01,0.04998,0.00289,0.00442,-0.04672,-0.00641
1699,1739776,-0.31228,93.26667,0.06667,0.03,0.432399,-9e-05,0.055433,0.000127,1302,0.02941,0.07785,0.03,0.93333,0.0,,,-0.01,0.04741,0.00302,0.00446,-0.04246,-0.00606
1700,1740800,-0.52203,54.44444,0.0,0.03,0.442885,-0.000223,0.07036,4.4e-05,1085,0.02907,0.08243,0.02,1.0,0.0,,,-0.01,0.04786,0.00338,0.00469,-0.05298,-0.00638
1701,1741824,0.83291,57.47059,0.17647,0.04,0.470958,0.015363,7.014416,0.000225,1177,0.03002,0.08265,0.02,1.0,0.0,,,-0.01,0.0484,0.00303,0.00464,-0.05026,0.02191
1702,1742848,-0.37268,60.53846,0.15385,0.06,0.472433,-0.001721,0.07862,0.000808,1374,0.03196,0.08516,0.02,1.0,0.0,,,-0.01,0.0473,0.00293,0.00431,-0.04985,-0.00548
1703,1743872,-0.44471,86.27273,0.0,0.06,0.469057,0.082069,0.050078,0.000389,1465,0.02692,0.07709,0.02,1.0,0.0,,,-0.01,0.0447,0.00293,0.00443,-0.0436,-0.00489
1704,1744896,-0.29745,78.33333,0.0,0.06,0.510887,0.121499,0.08575,0.00022,1244,0.02851,0.08136,0.03,0.93333,0.0,,,-0.01,0.04693,0.00322,0.00447,-0.04342,-0.00583
1705,1745920,4.1557,75.9375,0.125,0.07,0.474547,3.4e-05,28.689394,3.5e-05,1105,0.03264,0.08662,0.04,0.9375,0.0,,,-0.01,0.04825,0.00271,0.00437,-0.04743,0.08673
1706,1746944,-0.32909,59.63158,0.10526,0.09,0.434925,-0.018116,0.088819,3.3e-05,1143,0.03047,0.08379,0.03,1.0,0.0,,,-0.01,0.05196,0.00321,0.00442,-0.05293,-0.00762
1707,1747968,-0.34918,59.375,0.0,0.07,0.455015,-0.000604,0.072873,0.000554,1139,0.03099,0.07977,0.03,1.0,0.0,,,-0.01,0.04919,0.00259,0.0046,-0.0459,-0.00587
1708,1748992,-0.39701,59.18182,0.0,0.06,0.452417,-0.000779,0.059324,0.000226,1373,0.02883,0.07635,0.03,1.0,0.0,,,-0.01,0.0479,0.00346,0.0042,-0.04847,-0.00495
1709,1750016,-0.33258,73.75,0.0,0.04,0.48697,0.00963,0.062738,0.00033,1500,0.03034,0.08217,0.03,1.0,0.0,,,-0.01,0.04848,0.0031,0.00431,-0.05023,-0.00607
1710,1751040,-0.39463,82.85714,0.0,0.04,0.437838,-0.000198,0.049184,4.8e-05,1547,0.03246,0.0805,0.03,1.0,0.0,,,-0.01,0.0448,0.00297,0.00413,-0.0439,-0.00686
1711,1752064,-0.26674,83.07692,0.0,0.04,0.450461,-0.002198,0.059616,0.00094,1247,0.02739,0.07623,0.03,0.92308,0.0,,,-0.01,0.05019,0.00263,0.00454,-0.04484,-0.0049
1712,1753088,-0.42037,74.11765,0.0,0.02,0.43487,-0.000807,0.074566,0.000924,1239,0.02906,0.08408,0.03,0.94118,0.0,,,-0.01,0.04965,0.00299,0.0045,-0.05126,-0.00706
1713,1754112,-0.46008,56.15385,0.0,0.01,0.432308,-0.000387,0.081222,0.000133,1263,0.03918,0.08806,0.03,1.0,0.0,,,-0.01,0.04798,0.00228,0.00319,-0.04643,-0.00577
1714,1755136,-0.46161,79.6,0.0,0.0,0.421129,0.051157,0.088234,0.000656,1280,0.04122,0.09645,0.04,1.0,0.0,,,-0.01,0.04839,0.00326,0.00447,-0.05363,-0.00595
1715,1756160,-0.33896,57.17647,0.0,0.0,0.461033,-0.000918,0.075217,0.000382,1199,0.04149,0.0945,0.04,1.0,0.0,,,-0.01,0.05022,0.00198,0.00458,-0.04901,-0.00715
1716,1757184,-0.609,83.33333,0.0,0.0,0.426008,-0.000441,0.05708,0.000407,1246,0.03035,0.0808,0.05,1.0,0.0,,,-0.01,0.04547,0.00299,0.00424,-0.04394,-0.00574
1717,1758208,-0.42096,63.25,0.0,0.0,0.477972,-0.012914,0.055764,0.001157,1377,0.02827,0.07538,0.03,1.0,0.0,,,-0.01,0.04776,0.00314,0.00441,-0.04824,-0.00552
1718,1759232,-0.26771,84.1875,0.0,0.0,0.477285,0.102874,0.100766,0.00064,1245,0.02848,0.08293,0.03,1.0,0.0,,,-0.01,0.0517,0.00369,0.0043,-0.05243,-0.00712
1719,1760256,-0.56918,63.05882,0.0,0.0,0.424432,-0.031064,0.073557,0.000222,1102,0.03044,0.0811,0.02,1.0,0.0,,,-0.01,0.04583,0.00317,0.00475,-0.0439,-0.00729
1720,1761280,-0.44256,56.53333,0.0,0.0,0.43306,0.025702,0.051078,0.000773,1104,0.02715,0.07677,0.01,1.0,0.0,,,-0.01,0.04987,0.00384,0.00461,-0.04999,-0.00575
1721,1762304,-0.50516,61.73684,0.0,0.0,0.454816,-0.000346,0.079629,0.0001,1172,0.03063,0.0915,0.01,1.0,0.0,,,-0.01,0.04989,0.00319,0.00459,-0.05637,-0.00785
1722,1763328,-0.136,58.6875,0.0625,0.01,0.478609,-0.000553,0.081146,0.000534,1110,0.0283,0.08017,0.0,1.0,0.0,,,-0.01,0.05307,0.00292,0.00477,-0.04953,-0.0058
1723,1764352,-0.47261,57.88235,0.0,0.01,0.473102,-0.000651,0.074416,0.000448,1102,0.02937,0.08128,0.0,1.0,1.0,,,-0.01,0.05131,0.00399,0.00464,-0.05005,-0.00721
1724,1765376,-0.14261,62.63158,0.10526,0.03,0.436669,0.003646,0.065033,0.000137,1112,0.03382,0.09093,0.0,1.0,0.0,,,-0.01,0.05153,0.0031,0.00453,-0.04838,-0.00628
1725,1766400,-0.35743,54.70588,0.0,0.03,0.4452,-0.000695,0.06089,0.000337,1089,0.0275,0.07771,0.0,1.0,0.0,,,-0.01,0.05122,0.00329,0.00468,-0.05059,-0.00639
1726,1767424,-0.33747,61.77778,0.05556,0.04,0.461212,-0.000375,0.075259,8.9e-05,1119,0.02831,0.079,0.0,1.0,0.0,,,-0.01,0.05208,0.00286,0.00464,-0.04864,-0.00666
1727,1768448,-0.45038,55.42857,0.0,0.04,0.458129,-0.025194,0.071199,0.001205,1221,0.02832,0.08096,0.0,1.0,0.0,,,-0.01,0.0482,0.0034,0.00444,-0.05021,-0.00562
1728,1769472,-0.42274,60.625,0.0,0.03,0.443018,-0.000366,0.064908,0.000423,1244,0.02942,0.0829,0.0,1.0,0.0,,,-0.01,0.0481,0.00282,0.00445,-0.04719,-0.00658
1729,1770496,-0.24371,86.09091,0.0,0.03,0.457706,-0.0062,0.044799,0.000221,1257,0.02368,0.06756,0.01,0.90909,0.0,,,-0.01,0.04139,0.00298,0.00446,-0.04207,-0.00408
1730,1771520,-0.45206,71.0,0.0,0.02,0.443154,-0.000462,0.074288,0.000144,1203,0.02738,0.08095,0.01,1.0,0.0,,,-0.01,0.04573,0.0033,0.00465,-0.04435,-0.00591
1731,1772544,-0.25245,78.93333,0.0,0.01,0.436886,-0.009131,0.059725,0.000666,1130,0.02839,0.07922,0.02,1.0,0.0,,,-0.01,0.05097,0.00327,0.00468,-0.04698,-0.00519
1732,1773568,-0.37245,57.10526,0.0,0.01,0.484748,-0.053517,0.071456,0.000658,1090,0.02745,0.0818,0.02,1.0,0.0,,,-0.01,0.05053,0.00291,0.00449,-0.05205,-0.00758
1733,1774592,0.32484,66.11765,0.05882,0.01,0.454728,-0.068651,4.010291,0.000227,1144,0.03081,0.08787,0.02,1.0,0.0,,,-0.01,0.04809,0.00322,0.0047,-0.04857,0.0073
1734,1775616,-0.23309,61.0,0.06667,0.02,0.437857,0.026218,0.061657,0.000229,1167,0.02644,0.07358,0.02,1.0,0.0,,,-0.01,0.05186,0.00279,0.00461,-0.04332,-0.00537
1735,1776640,-0.33454,67.58824,0.0,0.02,0.447444,-0.000586,0.069776,0.000343,1160,0.02726,0.0789,0.01,1.0,0.0,,,-0.01,0.05043,0.0033,0.00459,-0.0497,-0.00691
1736,1777664,0.34257,63.6,0.06667,0.03,0.457731,0.017069,3.86102,7.1e-05,1164,0.0271,0.07784,0.01,1.0,0.0,,,-0.01,0.05067,0.00325,0.00455,-0.05089,0.00831
1737,1778688,-0.50625,56.52632,0.0,0.03,0.440599,-0.049113,0.074122,0.000179,1113,0.02842,0.08509,0.0,1.0,0.0,,,-0.01,0.05021,0.00311,0.00462,-0.05407,-0.00849
1738,1779712,-0.46252,55.78947,0.0,0.03,0.434954,-0.000132,0.064507,3.2e-05,1046,0.02818,0.08139,0.0,1.0,0.0,,,-0.01,0.04938,0.00369,0.00473,-0.04919,-0.00735
1739,1780736,-0.49744,55.88889,0.0,0.01,0.428551,-0.018967,0.052666,0.000143,1098,0.02717,0.08261,0.0,1.0,0.0,,,-0.01,0.04911,0.00301,0.00464,-0.054,-0.00661
1740,1781760,-0.3535,59.2,0.0,0.01,0.437458,-0.000275,0.064577,3.7e-05,1137,0.02715,0.07639,0.0,1.0,0.0,,,-0.01,0.05086,0.00341,0.00462,-0.04528,-0.00562
1741,1782784,-0.32767,57.8,0.0,0.01,0.465493,-0.043563,0.064076,8e-05,1386,0.02517,0.07716,0.0,1.0,0.0,,,-0.01,0.04617,0.0038,0.00445,-0.05304,-0.00466
1742,1783808,1.02184,89.26667,0.06667,0.01,0.472184,0.015784,7.793986,0.000468,1281,0.02674,0.07531,0.0,1.0,0.0,,,-0.01,0.04607,0.00319,0.00458,-0.0394,0.02425
1743,1784832,-0.21766,61.25,0.08333,0.02,0.440294,-0.000187,0.076425,5.1e-05,1300,0.02616,0.07481,0.0,1.0,0.0,,,-0.01,0.04887,0.00362,0.00453,-0.04677,-0.00519
1744,1785856,-0.26949,80.0,0.0,0.02,0.455789,-0.000552,0.080412,0.000268,1210,0.03032,0.08246,0.01,1.0,0.0,,,-0.01,0.05014,0.00286,0.0045,-0.04712,-0.00606
1745,1786880,-0.31882,84.69231,0.0,0.02,0.410098,-0.000551,0.065608,0.000242,1263,0.02544,0.07882,0.02,1.0,0.0,,,-0.01,0.04234,0.00261,0.00455,-0.04235,-0.005
1746,1787904,-0.48649,75.92308,0.0,0.02,0.379366,-0.10857,0.063916,0.000113,1182,0.02501,0.07151,0.02,1.0,0.0,,,-0.01,0.04165,0.00284,0.00453,-0.03828,-0.00586
1747,1788928,-0.35412,55.875,0.0,0.02,0.429073,-0.002267,0.044125,0.000951,1382,0.02554,0.07275,0.02,1.0,0.0,,,-0.01,0.03971,0.00249,0.00426,-0.03908,-0.00365
1748,1789952,-0.25478,82.36364,0.0,0.02,0.439415,-0.000316,0.065593,0.000199,1448,0.02686,0.07744,0.03,1.0,0.0,,,-0.01,0.04073,0.00314,0.0043,-0.04192,-0.00484
1749,1790976,-0.11099,142.25,0.08333,0.03,0.47584,-0.136251,0.077538,0.000686,1428,0.02645,0.07742,0.06,0.91667,0.0,,,-0.01,0.04574,0.00215,0.00417,-0.04204,-0.00433
1750,1792000,-0.33355,56.92857,0.0,0.02,0.439243,0.040704,0.062545,7.6e-05,1268,0.02757,0.07577,0.06,1.0,0.0,,,-0.01,0.04951,0.00294,0.00452,-0.04443,-0.00589
1751,1793024,-0.29703,78.84211,0.0,0.01,0.441294,-0.003875,0.054927,0.000445,1100,0.02986,0.08135,0.06,1.0,0.0,,,-0.01,0.04932,0.00331,0.00472,-0.04712,-0.0066
1752,1794048,-0.39835,59.15385,0.0,0.01,0.472484,-0.00087,0.058376,0.000438,1151,0.02843,0.07771,0.06,1.0,0.0,,,-0.01,0.04724,0.00284,0.00453,-0.04818,-0.00531
1753,1795072,0.32828,78.35714,0.07143,0.02,0.437672,0.016291,3.095052,0.000913,1310,0.03212,0.07997,0.05,1.0,0.0,,,-0.01,0.04202,0.00316,0.00413,-0.04052,0.00844
1754,1796096,-0.52402,54.92857,0.0,0.02,0.412127,0.01762,0.075301,0.000421,1309,0.02843,0.08085,0.05,1.0,0.0,,,-0.01,0.04777,0.00315,0.00428,-0.05382,-0.00622
1755,1797120,-0.50401,79.46154,0.0,0.02,0.436523,0.091826,0.072111,0.000628,1319,0.02648,0.07813,0.05,0.92308,0.0,,,-0.01,0.04493,0.00242,0.00452,-0.04619,-0.00574
1756,1798144,-0.51732,85.66667,0.0,0.01,0.4017,-0.05767,0.062765,0.000886,1360,0.02581,0.07149,0.02,1.0,0.0,,,-0.01,0.04452,0.00326,0.00431,-0.04275,-0.00548
1757,1799168,0.06387,90.26667,0.13333,0.03,0.481432,0.020536,3.148836,5.9e-05,1238,0.02705,0.08116,0.03,1.0,0.0,,,-0.01,0.04467,0.00235,0.003,-0.04854,0.00701
1758,1800192,-0.62052,60.16667,0.0,0.03,0.449728,-0.000668,0.07075,0.000163,1367,0.02686,0.07694,0.02,1.0,0.0,,,-0.01,0.04523,0.00343,0.00422,-0.04644,-0.00637
1759,1801216,-0.3312,62.61538,0.0,0.03,0.468775,-0.022398,0.051924,0.001534,1336,0.02729,0.07605,0.02,1.0,0.0,,,-0.01,0.05033,0.00377,0.00432,-0.04739,-0.00582
1760,1802240,-0.41072,105.86667,0.06667,0.04,0.441006,-0.038772,0.079909,5.4e-05,1347,0.02974,0.08224,0.04,1.0,0.0,,,-0.01,0.0449,0.00305,0.00284,-0.04511,-0.00586
1761,1803264,-0.27277,67.4375,0.0625,0.04,0.455364,-0.000865,0.078559,0.00035,1183,0.02998,0.0819,0.04,1.0,0.0,,,-0.01,0.04882,0.00288,0.00453,-0.04861,-0.00588
1762,1804288,-0.33077,63.25,0.0,0.04,0.407018,-7e-06,0.067718,0.000461,1313,0.02666,0.07416,0.03,1.0,0.0,,,-0.01,0.04574,0.00295,0.00446,-0.04225,-0.00559
1763,1805312,-0.16682,70.5,0.0,0.04,0.433533,-0.00112,0.064375,0.00074,1379,0.02332,0.06747,0.03,1.0,0.0,,,-0.01,0.04949,0.00356,0.00438,-0.04218,-0.00453
