iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1621,1659904,38.37828,281.0,0.85714,0.92,1.795236,-0.000883,12.640797,0.000724,1466,0.20703,0.16025,0.04,1.0,0.625,,,-0.01,0.00704,-0.00106,-0.00442,-0.00084,0.32323
1622,1660928,55.71503,208.0,1.0,0.92,1.795671,-0.000547,18.415343,0.000529,1451,0.20584,0.15133,0.04,1.0,0.33333,,,-0.01,0.00427,-0.00085,-0.0031,-0.00414,0.18697
1623,1661952,39.3536,251.16667,1.0,0.92,1.772455,-0.000555,9.947169,0.000234,1476,0.20221,0.1593,0.04,1.0,0.7,,,-0.01,0.00659,-0.00143,-0.00354,-0.00221,0.28914
1624,1662976,53.63736,184.33333,1.0,0.92,1.804432,0.000678,10.468847,0.000304,1462,0.21117,0.15807,0.04,1.0,0.25,,,-0.01,0.00523,-0.00062,-0.00412,-0.0039,0.17621
1625,1664000,40.32322,252.6,1.0,0.92,1.784032,-0.000126,14.703432,0.000263,1458,0.19938,0.15015,0.04,1.0,0.58333,,,-0.01,0.00796,-0.00066,-0.00435,-0.00345,0.2334
1626,1665024,42.95462,204.5,1.0,0.92,1.669751,-0.028353,29.111953,0.000291,1489,0.19568,0.1618,0.04,1.0,0.6,,,-0.01,0.00663,-0.00065,-0.00265,-0.0059,0.30644
1627,1666048,49.34602,215.66667,1.0,0.92,1.812224,-0.000205,8.545886,0.000246,1424,0.19916,0.144,0.04,0.66667,0.75,,,-0.01,0.00497,-0.00113,-0.00465,-0.0008,0.16309
1628,1667072,49.31602,209.16667,1.0,0.92,1.695858,-0.01883,18.231106,0.000867,1432,0.18695,0.15372,0.04,0.83333,0.53846,,,-0.01,0.00414,-0.00045,-0.00428,-0.00522,0.33297
1629,1668096,46.63652,184.0,1.0,0.92,1.752229,-0.015815,12.355626,0.000744,1456,0.18881,0.15322,0.04,0.83333,0.6875,,,-0.01,0.0063,-0.00084,-0.00471,-0.00329,0.32036
1630,1669120,50.8773,177.8,1.0,0.93,1.726562,-6.6e-05,15.905336,0.00033,1458,0.19894,0.155,0.04,0.8,0.66667,,,-0.01,0.00588,-0.00079,-0.00474,-0.00306,0.2813
1631,1670144,52.9174,177.28571,1.0,0.95,1.704599,-0.000738,16.07296,0.000668,1421,0.18524,0.14593,0.04,0.85714,0.52941,,,-0.01,0.00604,-0.00014,-0.00412,-0.00087,0.40355
1632,1671168,40.86299,209.2,0.8,0.94,1.672174,-0.000911,12.067449,0.000838,1394,0.17659,0.13473,0.05,0.6,0.66667,,,-0.01,0.00286,-0.00094,-0.00459,-0.00186,0.22386
1633,1672192,46.19067,143.66667,1.0,0.94,1.624598,-0.033777,29.121593,0.000896,1477,0.17256,0.14061,0.05,1.0,0.63636,,,-0.01,0.00271,-0.00052,-0.0034,-0.00733,0.31638
1634,1673216,33.24086,172.57143,0.85714,0.94,1.628501,0.020962,19.02045,0.00059,1442,0.17565,0.14942,0.05,0.71429,0.57143,,,-0.01,0.00404,-0.00064,-0.00421,-0.00485,0.28139
1635,1674240,51.07746,152.83333,1.0,0.96,1.580975,-0.109163,19.647228,0.000283,1413,0.16412,0.13651,0.04,0.83333,0.63636,,,-0.01,0.0022,-0.00051,-0.00359,-0.00356,0.33407
1636,1675264,47.7576,145.0,1.0,0.97,1.643091,-0.000173,17.776982,0.000172,1438,0.1722,0.15314,0.03,0.875,0.55556,,,-0.01,0.00443,-0.00067,-0.00647,-0.00404,0.41682
1637,1676288,42.19335,156.83333,1.0,0.97,1.603877,-0.001643,33.830481,0.000554,1435,0.1718,0.14778,0.03,0.83333,0.66667,,,-0.01,0.00329,-0.00138,-0.00523,-0.00436,0.28972
1638,1677312,57.9712,147.0,1.0,0.97,1.680381,0.002235,6.389391,0.00026,1398,0.17394,0.14693,0.03,0.2,0.73684,,,-0.01,0.00289,-0.00105,-0.00237,-0.00191,0.30679
1639,1678336,56.62639,151.0,1.0,0.98,1.701402,-0.001289,7.944206,0.000623,1409,0.17528,0.1399,0.02,0.66667,0.6,,,-0.01,0.00468,-0.00056,-0.00446,-0.00111,0.35558
1640,1679360,37.03375,194.875,0.875,0.97,1.659499,-0.000113,18.902003,0.000435,1482,0.17315,0.15379,0.03,0.875,0.5,,,-0.01,0.00586,-0.00086,-0.00304,-0.00667,0.35141
1641,1680384,45.65646,161.4,1.0,0.97,1.65765,-0.000842,12.685133,0.00052,1421,0.17716,0.14897,0.03,1.0,0.5,,,-0.01,0.00434,-0.00079,-0.00352,-0.00436,0.25523
1642,1681408,50.89057,177.8,1.0,0.97,1.703998,-0.000714,9.292875,0.000408,1429,0.18825,0.15618,0.03,1.0,0.55556,,,-0.01,0.00567,-0.00122,-0.00282,-0.00246,0.27794
1643,1682432,44.7686,197.0,1.0,0.97,1.709818,-0.070547,21.587511,0.000334,1480,0.17939,0.15189,0.03,0.83333,0.55556,,,-0.01,0.00549,-0.00103,-0.0038,-0.00552,0.31274
1644,1683456,53.20345,199.0,1.0,0.97,1.717647,0.036872,9.192486,0.00025,1416,0.17785,0.14273,0.03,1.0,0.57143,,,-0.01,0.00436,-0.00104,-0.00226,-0.00239,0.17303
1645,1684480,51.48389,207.57143,1.0,0.97,1.687513,-0.000161,10.378344,0.000363,1424,0.16729,0.13517,0.03,0.85714,0.46154,,,-0.01,0.00536,-0.00044,-0.0039,-0.0008,0.3919
1646,1685504,58.60928,180.66667,1.0,0.97,1.672949,-0.000125,8.756264,0.000403,1404,0.1695,0.13341,0.03,0.83333,0.5,,,-0.01,0.00621,-0.00075,-0.00419,-0.00138,0.37533
1647,1686528,51.43507,176.0,1.0,0.97,1.653737,-0.000654,17.842717,0.00031,1456,0.17324,0.14518,0.03,0.8,0.58333,,,-0.01,0.00518,-0.00088,-0.00162,-0.00319,0.28223
1648,1687552,53.27065,174.2,1.0,0.97,1.688432,-0.034134,7.452055,0.000237,1409,0.18779,0.15203,0.03,1.0,0.55556,,,-0.01,0.00475,-0.00114,-0.00364,-0.00235,0.29256
1649,1688576,54.53146,177.75,1.0,0.98,1.651276,0.228349,18.749947,0.000325,1447,0.18675,0.1383,0.02,1.0,0.55556,,,-0.01,0.0035,-0.0007,-0.00472,-0.00172,0.24204
1650,1689600,35.24995,224.25,0.75,0.96,1.638214,0.028914,10.14627,0.00088,1404,0.17906,0.14279,0.04,0.875,0.57143,,,-0.01,0.00463,-0.0007,-0.00354,-0.00327,0.32303
1651,1690624,38.69891,177.4,0.8,0.95,1.69055,0.000862,20.831431,0.000543,1462,0.18933,0.15678,0.04,1.0,0.5,,,-0.01,0.00488,-0.00103,-0.00398,-0.00551,0.22046
1652,1691648,53.94515,165.0,1.0,0.96,1.746263,-0.000169,12.97322,0.000137,1391,0.19825,0.14961,0.03,0.33333,0.33333,,,-0.01,0.00391,-0.00114,-0.00388,-0.00156,0.17447
1653,1692672,52.07531,218.83333,1.0,0.96,1.728829,-0.040868,13.221742,0.000342,1419,0.20182,0.15311,0.03,1.0,0.5,,,-0.01,0.00728,-0.00099,-0.00386,-0.00194,0.3466
1654,1693696,42.92408,217.0,1.0,0.96,1.734596,-0.067244,12.772768,0.000137,1437,0.1911,0.14674,0.03,1.0,0.42857,,,-0.01,0.00426,-0.0009,-0.00305,-0.00465,0.19389
1655,1694720,47.24032,221.16667,1.0,0.96,1.730742,-0.000349,6.053614,0.00026,1406,0.19662,0.15526,0.03,1.0,0.57143,,,-0.01,0.00579,-0.00071,-0.00554,-0.00278,0.31627
1656,1695744,53.00822,211.0,1.0,0.96,1.735535,-0.034001,9.466413,0.000813,1411,0.19694,0.144,0.03,0.75,0.5,,,-0.01,0.00442,-0.00088,-0.00406,-0.00095,0.23463
1657,1696768,39.09422,235.25,1.0,0.96,1.72928,0.206687,24.109416,0.00022,1442,0.20597,0.15957,0.03,1.0,0.42857,,,-0.01,0.00499,-0.00089,-0.00433,-0.00528,0.18295
1658,1697792,52.55932,187.6,1.0,0.96,1.735892,-0.000799,8.019275,0.000299,1405,0.20334,0.14867,0.03,1.0,0.375,,,-0.01,0.0044,-0.00057,-0.00449,-0.00156,0.2852
1659,1698816,47.5695,207.33333,1.0,0.97,1.716098,-8.7e-05,8.988877,0.00021,1413,0.20021,0.1452,0.02,1.0,0.5,,,-0.01,0.00517,-0.00077,-0.00429,-0.00247,0.31473
1660,1699840,53.4844,208.6,1.0,0.97,1.721132,0.000398,7.155688,0.000473,1416,0.20003,0.14966,0.02,1.0,0.28571,,,-0.01,0.00461,-0.00071,-0.00408,-0.00075,0.2863
1661,1700864,54.71637,182.2,1.0,0.97,1.715057,0.228766,28.850912,0.000314,1398,0.18833,0.13829,0.02,0.8,0.63636,,,-0.01,0.00477,-0.00099,-0.00362,-0.00352,0.29376
1662,1701888,43.24288,207.83333,0.83333,0.96,1.671966,-0.075673,18.619922,0.000558,1337,0.20006,0.15533,0.03,0.66667,0.61538,,,-0.01,0.00377,-0.00085,-0.00381,-0.00064,0.28108
1663,1702912,53.25199,169.4,1.0,0.96,1.650028,-0.001061,22.81863,0.000403,1455,0.1859,0.15013,0.03,0.6,0.70588,,,-0.01,0.00324,-0.00136,-0.00279,-0.00514,0.29614
1664,1703936,45.39456,181.83333,1.0,0.96,1.669092,-0.001003,7.926643,0.000567,1420,0.19532,0.15917,0.03,1.0,0.5,,,-0.01,0.00495,-0.00089,-0.00392,-0.00208,0.30326
1665,1704960,55.06868,177.5,1.0,0.96,1.654815,-0.020158,11.196279,0.000263,1422,0.18474,0.1488,0.03,0.83333,0.5,,,-0.01,0.00432,-0.00138,-0.00224,-0.0024,0.36589
1666,1705984,48.68179,189.0,1.0,0.96,1.627279,-0.014631,9.674216,0.00095,1439,0.17795,0.14477,0.03,1.0,0.66667,,,-0.01,0.00222,-0.001,-0.00296,-0.00378,0.26667
1667,1707008,40.91996,193.66667,0.83333,0.95,1.66836,-0.015029,12.576699,0.000302,1386,0.18456,0.15618,0.03,0.83333,0.71429,,,-0.01,0.00359,-0.00147,-0.00331,-0.00185,0.27644
1668,1708032,53.98049,192.4,1.0,0.95,1.671545,0.041457,7.121036,0.000926,1357,0.1729,0.14382,0.03,0.8,0.54545,,,-0.01,0.00318,-0.00111,-0.00219,-0.00217,0.28836
1669,1709056,55.72595,205.0,1.0,0.96,1.65392,0.000125,7.153425,0.00017,1407,0.17814,0.14721,0.02,0.75,0.6,,,-0.01,0.00356,-0.00158,-0.00234,-0.0019,0.24086
1670,1710080,56.45239,189.5,1.0,0.97,1.656611,-0.000215,15.432169,0.000189,1394,0.18203,0.14725,0.01,0.83333,0.54545,,,-0.01,0.00363,-0.00112,-0.00295,-0.00253,0.36325
1671,1711104,51.93891,160.0,1.0,0.98,1.665354,-0.005166,14.568046,0.000259,1396,0.18191,0.14131,0.01,0.57143,0.57143,,,-0.01,0.0039,-0.0008,-0.00417,-0.00147,0.39309
1672,1712128,50.20887,164.0,1.0,0.98,1.684914,-0.004744,14.451563,0.000207,1422,0.18551,0.14653,0.01,0.75,0.42857,,,-0.01,0.00333,-0.00094,-0.00248,-0.00263,0.21695
1673,1713152,47.82443,212.14286,0.85714,0.97,1.657101,0.109483,5.78919,0.000375,1372,0.17902,0.14021,0.02,0.71429,0.57143,,,-0.01,0.00421,-0.00075,-0.00351,-0.0008,0.35955
1674,1714176,51.71062,163.14286,1.0,0.97,1.596871,-0.000127,21.222229,4.9e-05,1429,0.1702,0.1431,0.02,0.71429,0.5625,,,-0.01,0.00489,-0.00093,-0.00302,-0.00331,0.39854
1675,1715200,50.57567,164.33333,1.0,0.97,1.630917,-0.000288,10.597234,0.000126,1430,0.17567,0.14844,0.02,1.0,0.45455,,,-0.01,0.00429,-0.00091,-0.00533,-0.00347,0.33302
1676,1716224,60.27224,162.5,1.0,0.97,1.646239,-0.001232,4.815713,0.000302,1365,0.17525,0.13575,0.02,0.75,0.63636,,,-0.01,0.00315,-0.00107,-0.0032,-0.00051,0.25331
1677,1717248,45.53926,192.0,0.85714,0.96,1.622322,-0.000472,11.06653,0.000723,1399,0.17513,0.1432,0.03,0.85714,0.33333,,,-0.01,0.00418,-0.00051,-0.00374,-0.00272,0.34939
1678,1718272,53.55019,155.14286,1.0,0.96,1.556607,-0.001094,13.672154,0.000916,1406,0.15917,0.1346,0.03,0.85714,0.46154,,,-0.01,0.00339,-0.00051,-0.00303,-0.00287,0.40395
1679,1719296,58.73397,137.0,1.0,0.97,1.526134,-0.060634,11.268903,0.001153,1391,0.15873,0.12611,0.02,0.71429,0.5,,,-0.01,0.00214,-0.00014,-0.00324,-0.00214,0.43009
1680,1720320,56.06261,137.375,1.0,0.97,1.530154,-0.000251,13.562126,0.000376,1404,0.15268,0.12773,0.02,0.875,0.5625,,,-0.01,0.00272,-0.00056,-0.00394,-0.00151,0.4799
1681,1721344,54.05955,128.44444,1.0,0.97,1.483645,-0.000384,26.763347,0.000551,1372,0.14856,0.12058,0.02,0.55556,0.5,,,-0.01,0.00264,-0.00018,-0.00449,-0.00386,0.51929
1682,1722368,55.4019,116.66667,1.0,0.97,1.453547,0.08426,55.865891,0.000458,1430,0.15604,0.12886,0.02,0.83333,0.45455,,,-0.01,0.00164,-0.00093,-0.00522,-0.0035,0.37108
1683,1723392,48.25248,138.44444,1.0,0.98,1.450269,-4.6e-05,21.745014,0.000415,1425,0.14602,0.13542,0.02,0.88889,0.65217,,,-0.01,0.00202,-0.00099,-0.00344,-0.00508,0.48624
1684,1724416,56.03495,109.0,1.0,0.98,1.537482,0.030382,16.356655,0.000463,1376,0.14797,0.1168,0.02,0.55556,0.52632,,,-0.01,0.0024,0.00033,-0.00508,-0.00218,0.53966
1685,1725440,52.6667,149.25,1.0,0.98,1.495752,-0.000281,27.390508,0.000177,1447,0.14701,0.13054,0.02,0.625,0.5,,,-0.01,0.00431,-0.00053,-0.00502,-0.00336,0.45931
1686,1726464,47.28825,121.33333,1.0,0.98,1.488609,-0.082735,23.827623,0.000349,1512,0.15135,0.13213,0.02,1.0,0.66667,,,-0.01,0.00592,-0.00139,-0.00225,-0.00757,0.33232
1687,1727488,46.31343,142.33333,1.0,0.99,1.523083,-0.000606,14.093447,0.000438,1403,0.15224,0.13907,0.01,0.77778,0.52632,,,-0.01,0.00309,-0.00041,-0.00297,-0.0041,0.45782
1688,1728512,52.00931,133.25,1.0,0.99,1.554376,-0.000433,17.294755,0.000275,1426,0.14664,0.13637,0.01,0.875,0.63158,,,-0.01,0.00319,-0.00116,-0.00379,-0.00298,0.45046
1689,1729536,64.24071,122.66667,1.0,0.99,1.574667,-0.000497,10.843081,0.000182,1333,0.16033,0.13181,0.01,0.33333,0.64286,,,-0.01,0.00564,-0.00124,-0.00482,-0.00016,0.39153
1690,1730560,51.90336,149.0,1.0,0.99,1.554086,-0.033059,11.264557,0.000305,1400,0.1599,0.13073,0.01,0.8,0.63636,,,-0.01,0.00718,-0.00137,-0.00234,-0.0033,0.29037
1691,1731584,57.87711,161.33333,1.0,1.0,1.570437,-0.000382,10.929223,0.000204,1421,0.15641,0.13694,0.0,0.66667,0.64706,,,-0.01,0.00397,-0.00092,-0.0028,-0.00239,0.36572
1692,1732608,55.24236,166.375,1.0,1.0,1.584865,-0.035433,7.726428,0.000536,1372,0.15492,0.13523,0.0,0.75,0.58824,,,-0.01,0.00339,-0.00085,-0.00478,-0.00055,0.463
1693,1733632,54.98091,151.28571,1.0,1.0,1.579973,-0.045869,8.818715,0.000391,1414,0.14972,0.13325,0.0,0.85714,0.6,,,-0.01,0.00306,-0.00096,-0.00232,-0.00355,0.42169
1694,1734656,51.15283,134.375,1.0,1.0,1.533348,0.095798,32.753594,0.00036,1441,0.15222,0.1343,0.0,0.875,0.5,,,-0.01,0.00284,-0.00042,-0.0023,-0.0058,0.45311
1695,1735680,50.96819,147.14286,1.0,1.0,1.596091,-0.000266,7.720937,0.000295,1462,0.15125,0.12669,0.0,0.85714,0.63158,,,-0.01,0.00397,-0.0011,-0.00142,-0.00255,0.40237
1696,1736704,50.80044,146.0,1.0,1.0,1.591152,0.018968,10.474433,0.000787,1359,0.15717,0.13525,0.0,0.875,0.61905,,,-0.01,0.00499,-0.00098,-0.00319,-0.00268,0.4386
1697,1737728,56.16512,160.0,1.0,1.0,1.596299,-0.067957,11.798628,0.000648,1391,0.14914,0.12902,0.0,0.66667,0.72222,,,-0.01,0.0035,-0.00119,-0.00227,-0.00231,0.36501
1698,1738752,57.9822,153.0,1.0,1.0,1.677875,7.9e-05,7.492097,0.000332,1402,0.15393,0.12367,0.0,0.8,0.61538,,,-0.01,0.00316,-0.00095,-0.00225,-0.00159,0.30814
1699,1739776,58.20142,152.16667,1.0,1.0,1.68675,-0.062576,6.906216,0.001034,1369,0.16335,0.12958,0.0,0.83333,0.6,,,-0.01,0.00296,-0.00055,-0.00379,-0.00231,0.362
1700,1740800,53.22928,185.42857,1.0,1.0,1.643188,-0.000845,12.888366,0.000455,1396,0.14945,0.12535,0.0,0.85714,0.57143,,,-0.01,0.00406,-0.00028,-0.00298,-0.00192,0.3996
1701,1741824,53.5723,136.625,1.0,1.0,1.613767,-0.000309,12.308149,0.000549,1373,0.14787,0.12216,0.0,1.0,0.6,,,-0.01,0.0034,-0.00043,-0.00316,-0.00421,0.45988
1702,1742848,48.50975,132.5,1.0,1.0,1.587111,-0.000256,22.506073,0.000186,1410,0.14468,0.12559,0.0,1.0,0.63636,,,-0.01,0.0025,-0.00037,-0.00219,-0.0025,0.42713
1703,1743872,59.10112,125.125,1.0,1.0,1.579285,-0.000167,10.620256,0.000232,1346,0.14381,0.11909,0.0,0.75,0.61905,,,-0.01,0.00154,-0.00053,-0.00236,-0.00249,0.49367
1704,1744896,54.75276,122.85714,1.0,1.0,1.543163,-0.000297,23.741341,9.6e-05,1423,0.14439,0.12597,0.0,0.85714,0.58824,,,-0.01,0.00277,-0.00064,-0.00223,-0.00376,0.41086
1705,1745920,39.16598,131.3,0.9,0.99,1.531542,-0.000872,42.070368,0.000345,1472,0.13939,0.12847,0.0,0.9,0.7,,,-0.01,0.00073,-0.001,-0.00332,-0.00752,0.45837
1706,1746944,51.79108,114.85714,1.0,0.99,1.573088,-0.000907,20.603816,0.000473,1410,0.14426,0.12223,0.0,0.71429,0.5625,,,-0.01,0.00172,-0.00034,-0.0036,-0.00459,0.39177
1707,1747968,54.41469,131.14286,1.0,0.99,1.605385,-0.061557,17.869951,0.000569,1466,0.14921,0.13,0.0,0.85714,0.53846,,,-0.01,0.00171,-0.00109,-0.00362,-0.00318,0.4261
1708,1748992,55.34228,140.0,1.0,0.99,1.605364,0.02446,25.662607,0.000316,1507,0.14681,0.13239,0.0,0.57143,0.54545,,,-0.01,0.00314,-0.00266,-0.00475,-0.00268,0.45968
1709,1750016,37.22295,170.83333,0.83333,0.98,1.649816,-0.000547,17.542816,0.000515,1500,0.1582,0.12881,0.01,0.83333,0.90385,,,-0.01,0.00256,-0.00108,-0.00352,-0.00376,0.26985
1710,1751040,37.40201,188.71429,0.85714,0.97,1.65472,0.037725,25.685683,0.002165,1451,0.15246,0.13344,0.02,0.71429,0.6,,,-0.01,0.00475,-0.00105,-0.00272,-0.00693,0.30929
1711,1752064,54.81491,161.5,1.0,0.97,1.669915,-0.02288,14.995695,0.000923,1370,0.1602,0.13385,0.02,0.5,0.66667,,,-0.01,0.00445,-0.00139,-0.00304,-0.00307,0.23543
1712,1753088,45.36747,182.5,1.0,0.97,1.739205,-0.011425,8.679273,0.000265,1440,0.16962,0.14215,0.02,0.83333,0.66667,,,-0.01,0.00573,-0.00123,-0.00388,-0.00231,0.29841
1713,1754112,47.20282,220.0,1.0,0.97,1.711822,-0.000443,12.735551,0.000347,1461,0.16169,0.13542,0.02,1.0,0.69231,,,-0.01,0.00595,-0.00146,-0.00243,-0.00358,0.26897
1714,1755136,48.1494,217.2,1.0,0.97,1.727467,0.051934,11.445745,0.000185,1482,0.16474,0.12778,0.02,0.8,0.57143,,,-0.01,0.00625,-0.00099,-0.00339,-0.00157,0.27595
1715,1756160,59.73371,225.0,1.0,0.97,1.74664,8.9e-05,11.695971,0.000167,1462,0.16244,0.12575,0.02,0.5,0.75,,,-0.01,0.00347,-0.00139,-0.00238,-0.00493,0.12888
1716,1757184,36.63742,253.28571,0.85714,0.96,1.740803,0.013773,8.815269,0.000339,1552,0.17366,0.14391,0.03,1.0,0.64706,,,-0.01,0.00622,-0.00127,-0.00412,-0.00135,0.32288
1717,1758208,56.74451,188.0,1.0,0.96,1.755147,-3.8e-05,17.538703,0.000184,1403,0.17124,0.13287,0.03,0.5,0.33333,,,-0.01,0.00395,-0.00053,-0.00244,-0.00476,0.12387
1718,1759232,40.73671,227.0,1.0,0.96,1.717881,0.013673,8.072154,9.2e-05,1512,0.18378,0.13558,0.03,1.0,0.5,,,-0.01,0.00843,-0.00063,-0.00654,-0.00143,0.29243
1719,1760256,41.01866,244.75,0.75,0.95,1.716978,-0.083023,17.082963,0.000644,1467,0.16713,0.12185,0.04,0.75,0.4,,,-0.01,0.0046,-0.0004,-0.00326,-0.00269,0.19007
1720,1761280,46.15424,208.75,1.0,0.95,1.761684,-0.000133,8.196488,0.000188,1431,0.17698,0.13296,0.04,1.0,0.5,,,-0.01,0.0053,-0.00066,-0.00436,-0.00129,0.20361
1721,1762304,53.84728,215.42857,1.0,0.95,1.724937,5.7e-05,23.791967,0.000695,1420,0.15351,0.12537,0.04,0.71429,0.71429,,,-0.01,0.00624,-0.00096,-0.00379,-0.00303,0.40979
1722,1763328,51.62935,186.75,1.0,0.95,1.710561,-0.000617,11.289978,0.000482,1422,0.16821,0.12925,0.04,0.75,0.55556,,,-0.01,0.00473,-0.00102,-0.00258,-0.00175,0.22424
1723,1764352,57.08235,178.85714,1.0,0.96,1.681458,-4.3e-05,10.2804,0.000372,1389,0.1652,0.13213,0.04,0.85714,0.72,,,-0.01,0.00487,-0.0009,-0.00361,-0.00173,0.42952
1724,1765376,45.27861,156.25,1.0,0.96,1.614742,-0.062185,19.126225,0.000517,1450,0.15356,0.12865,0.04,0.875,0.61905,,,-0.01,0.00516,-0.00053,-0.00427,-0.00488,0.41777
1725,1766400,49.98848,146.6,1.0,0.96,1.671349,0.107416,14.625904,0.00019,1419,0.1614,0.12189,0.04,1.0,0.58333,,,-0.01,0.00311,-0.00044,-0.00299,-0.00351,0.27688
1726,1767424,52.39343,164.66667,1.0,0.96,1.6185,0.04423,23.90861,0.000244,1469,0.16062,0.13026,0.04,0.83333,0.53846,,,-0.01,0.00459,-0.00056,-0.00465,-0.00549,0.36682
1727,1768448,41.97491,157.5,1.0,0.96,1.655129,0.000219,14.626471,0.0004,1603,0.16652,0.13104,0.04,1.0,0.63636,,,-0.01,0.00424,-0.00059,-0.00654,-0.00488,0.21385
1728,1769472,47.64711,198.4,0.8,0.96,1.683273,-0.000125,12.07771,4.9e-05,1543,0.16151,0.12492,0.04,0.6,0.66667,,,-0.01,0.00234,-0.0008,-0.00512,-0.0005,0.28973
1729,1770496,38.37812,214.85714,0.71429,0.95,1.683345,-0.007454,8.358582,0.000475,1473,0.16576,0.13345,0.04,0.71429,0.54545,,,-0.01,0.00552,-0.0007,-0.00528,-0.00188,0.31431
1730,1771520,49.23529,150.75,1.0,0.95,1.587566,-0.068337,20.345695,0.000269,1420,0.14893,0.12458,0.04,0.875,0.5,,,-0.01,0.00437,-0.00016,-0.00489,-0.00386,0.43274
1731,1772544,46.26585,148.42857,1.0,0.95,1.62277,-0.000575,15.646267,0.00012,1473,0.16336,0.14245,0.04,1.0,0.53333,,,-0.01,0.0076,-0.00068,-0.00535,-0.00498,0.37411
1732,1773568,53.06901,153.75,1.0,0.95,1.654908,0.068669,17.38604,0.000264,1403,0.15855,0.12168,0.04,0.75,0.57143,,,-0.01,0.00237,-0.00101,-0.00324,-0.00429,0.22807
1733,1774592,49.65882,181.5,1.0,0.95,1.661866,-0.061169,14.396694,0.000211,1409,0.15719,0.12989,0.04,0.66667,0.63636,,,-0.01,0.00327,-0.00077,-0.00305,-0.00245,0.32823
1734,1775616,50.68856,141.33333,0.88889,0.95,1.65864,0.01017,19.669849,0.000458,1461,0.15361,0.13707,0.03,0.77778,0.63636,,,-0.01,0.00392,-0.00072,-0.00611,-0.00189,0.51148
1735,1776640,44.97818,148.0,1.0,0.96,1.607024,-0.033351,20.828644,0.000149,1451,0.14907,0.13084,0.02,0.85714,0.53333,,,-0.01,0.00448,-0.00062,-0.00333,-0.006,0.35374
1736,1777664,58.64858,136.75,1.0,0.96,1.660949,0.054885,15.240665,9.2e-05,1378,0.15219,0.12299,0.02,0.5,0.46667,,,-0.01,0.0032,-0.00011,-0.00425,-0.00206,0.48775
1737,1778688,53.15778,140.83333,1.0,0.96,1.621026,-0.004329,15.537203,0.00022,1409,0.1507,0.1243,0.02,0.83333,0.55556,,,-0.01,0.00341,-0.00046,-0.00543,-0.00395,0.34288
1738,1779712,42.00177,177.0,1.0,0.96,1.635406,-0.0004,21.545981,0.000288,1492,0.15462,0.13611,0.02,0.83333,0.61538,,,-0.01,0.00487,-0.00125,-0.00343,-0.00503,0.30424
1739,1780736,50.70148,162.16667,1.0,0.96,1.653035,-0.003151,16.327778,0.000306,1458,0.15479,0.13748,0.02,1.0,0.64286,,,-0.01,0.0043,-0.00123,-0.00158,-0.00577,0.3516
1740,1781760,41.4631,164.2,1.0,0.96,1.654853,-0.000653,7.259252,0.000151,1403,0.14797,0.12261,0.02,1.0,0.54545,,,-0.01,0.00301,-0.0006,-0.00565,-0.00289,0.22784
1741,1782784,54.6116,156.28571,1.0,0.96,1.646284,-0.000285,6.482374,0.000254,1411,0.15541,0.12808,0.02,0.85714,0.5625,,,-0.01,0.00432,-0.00076,-0.00342,4e-05,0.40793
1742,1783808,63.02766,138.42857,1.0,0.96,1.661755,0.000496,8.510481,0.000415,1381,0.14838,0.12267,0.02,0.57143,0.57143,,,-0.01,0.00481,-0.00058,-0.00486,-0.0008,0.45321
1743,1784832,54.07551,140.28571,1.0,0.97,1.621488,-0.000428,15.17745,0.000189,1399,0.15671,0.12764,0.01,0.71429,0.58824,,,-0.01,0.00436,-0.00061,-0.00549,-0.00355,0.40431
1744,1785856,42.83504,172.5,0.875,0.98,1.603064,-0.000685,13.723946,0.00019,1457,0.15436,0.13697,0.01,0.875,0.63158,,,-0.01,0.00467,-0.00113,-0.00448,-0.00514,0.38545
1745,1786880,49.77152,138.0,1.0,0.98,1.617928,1.3e-05,14.721204,0.00029,1382,0.15854,0.12975,0.01,1.0,0.64706,,,-0.01,0.00389,-0.00077,-0.00385,-0.00193,0.32513
1746,1787904,56.45496,152.28571,1.0,0.98,1.610409,-0.000551,13.99479,0.000188,1380,0.15344,0.12924,0.01,0.57143,0.5,,,-0.01,0.0041,-0.00081,-0.00334,-0.00343,0.41893
1747,1788928,43.67608,161.125,1.0,0.98,1.56644,-5.5e-05,28.651227,9.3e-05,1505,0.15866,0.14805,0.01,1.0,0.65217,,,-0.01,0.00518,-0.00138,-0.0032,-0.00649,0.41396
1748,1789952,56.61183,139.8,1.0,0.98,1.59439,-0.00071,31.071528,0.000419,1512,0.15416,0.1331,0.01,0.4,0.70588,,,-0.01,0.0025,-0.00192,-0.00216,-0.00385,0.3277
1749,1790976,55.75089,158.25,1.0,0.98,1.657418,-0.004441,6.202142,0.000173,1554,0.16338,0.14166,0.01,0.5,0.6,,,-0.01,0.00449,-0.00285,-0.00401,-0.00118,0.26375
